ParentSmiles,Status Influx,Status Efflux,Status PAMPA,Status BBB,Status CNS,LogP,TPSA,LogS,LogD,HBA,HBD,MW,RotatableBonds,Testrain Influx,Testrain PAMPA,Testin CNS,Testain BBB,Testrain Efflux,Efflux Prediction Properties,Efflux Probability Properties,PAMPA Prediction Properties,PAMPA Probability Properties,BBB Prediction Properties,BBB Probability Properties,CNS Prediction Properties,CNS Probability Properties,Influx Prediction Properties,Influx Probability Properties,Efflux Prediction Fingerprints,Efflux Probability Fingerprints,PAMPA Prediction Fingerprints,PAMPA Probability Fingerprints,BBB Prediction Fingerprints,BBB Probability Fingerprints,CNS Prediction Fingerprints,CNS Probability Fingerprints,Influx Prediction Fingerprints,Influx Probability Fingerprints
CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,0.0,NaN,NaN,NaN,NaN,3.31,88.14,0.05,0.43,5,1,299.12699140400014,4,Train,NaN,NaN,NaN,NaN,0,0.459862619638443,0,0.2200191169977188,0,0.24489928781986237,0,0.382333904504776,0,0.00011979729606537148,0,0.15558500587940216,1,0.9294475317001343,1,0.5610365271568298,0,0.03273480758070946,0,0.00107741286046803
C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,0.0,NaN,NaN,NaN,NaN,-2.04,188.43,0.28,-4.55,9,5,528.1665328439999,5,Train,NaN,NaN,NaN,NaN,1,0.9867578148841858,0,0.015644537284970284,0,0.011750119738280773,0,0.0012366162845864892,0,0.009057103656232357,1,0.9981145858764648,0,0.47102782130241394,0,0.0008713751449249685,0,0.001199411926791072,0,0.010687221772968769
CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@@H]2Cc3c([nH]c4cc(O)ccc34)[S@+]([O-])C[C@H](NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1C[C@H](O)C[C@H]1C(=O)N[C@@H]([C@@H](C)[C@@H](O)CO)C(=O)N2,0.0,NaN,NaN,NaN,NaN,-5.87,400.09,-0.86,-8.1,14,13,918.3541674080001,7,Train,NaN,NaN,NaN,NaN,0,0.3822063207626343,0,0.007141794543713331,0,0.007944312877953053,0,0.0006748854648321867,0,0.018228262662887573,1,0.8792543411254883,1,0.5983266830444336,0,0.0127322468906641,0,0.00035230073262937367,0,0.009111389517784119
CC(C)Cc1ccc([C@@H](C)C(=O)O)cc1,0.0,NaN,NaN,NaN,NaN,3.21,37.3,-0.27,0.45,1,1,206.130679816,4,Test,NaN,NaN,NaN,NaN,0,0.006932119373232126,0,0.2794995903968811,1,0.9501557946205139,0,0.4488755464553833,0,0.0014174531679600477,0,0.025576049461960793,0,0.23034706711769104,1,0.8760449886322021,0,0.22664792835712433,0,0.003848802065476775
CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,0.0,NaN,NaN,1.0,0.0,3.21,37.3,-0.27,0.45,1,1,206.130679816,4,Train,NaN,Train,Train,NaN,0,0.006932119373232126,0,0.2794995903968811,1,0.9501557946205139,0,0.4488755464553833,0,0.0014174531679600477,0,0.04873809218406677,0,0.2041834592819214,1,0.946682333946228,0,0.20095644891262054,0,0.0021334297489374876
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,0.0,NaN,NaN,NaN,NaN,1.2,144.04,-3.97,-2.6,7,2,383.097348152,4,Train,NaN,NaN,NaN,NaN,1,0.9710293412208557,0,0.181738018989563,0,0.00913461484014988,0,0.013990129344165325,0,0.0038167957682162523,1,0.5025193095207214,0,0.38046982884407043,0,0.0533597394824028,0,0.00328063708730042,0,0.03404537960886955
CC(C)OC(=O)CCCC=CC[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,0.0,NaN,NaN,NaN,NaN,4.32,86.99,-3.63,4.11,5,3,432.28757438,13,Train,NaN,NaN,NaN,NaN,1,0.9878413081169128,1,0.9982672929763794,1,0.9592708945274353,0,0.001066370285116136,0,0.02596542239189148,1,0.8891053795814514,1,0.5333681106567383,0,0.11887309700250626,0,0.001357057597488165,0,0.03292081877589226
Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0.0,1.0,NaN,NaN,NaN,2.07,106.94,0.41,-2.14,4,3,386.04773380800003,7,Train,NaN,NaN,NaN,Train,1,0.8091753125190735,1,0.8993170261383057,0,0.33002737164497375,0,0.0012809894979000092,0,0.006687023676931858,1,0.838589072227478,1,0.7710402607917786,0,0.40493372082710266,0,0.0017070594476535916,0,0.03682859614491463
C[C@H](CCC(=O)N[C@@H](CCCCNC(=S)Nc1ccc2c(c1)C(=O)OC21c2ccc(O)cc2Oc2cc(O)ccc21)C(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O,0.0,NaN,NaN,NaN,NaN,6.12,259.23,-6.54,1.62,11,9,925.4183308360001,12,Train,NaN,NaN,NaN,NaN,1,0.9701776504516602,0,0.003961538430303335,0,0.005436193197965622,0,0.00029239384457468987,0,0.008220735006034374,1,0.9991247057914734,1,0.6067993640899658,0,0.16017939150333405,0,0.0008355945465154946,0,0.03925730288028717
C[C@H](CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,NaN,NaN,NaN,NaN,3.24,77.76,-1.37,0.87,3,3,378.277009696,3,Train,NaN,NaN,NaN,NaN,1,0.9785903096199036,1,0.8388941287994385,1,0.9409536123275757,0,0.010918979533016682,0,0.020841708406805992,1,0.9527003169059753,1,0.9237461686134338,0,0.12785468995571136,0,0.001175360637716949,0,0.003263183170929551
Cc1ccc(CNC(=O)c2nn(-c3ccc(F)cc3)c(CC[C@@H](O)C[C@@H](O)CC(=O)O)c2C(C)C)cc1,0.0,NaN,NaN,NaN,NaN,2.27,124.68,-1.08,-0.66,6,4,511.2482494079999,12,Train,NaN,NaN,NaN,NaN,1,0.9524551630020142,0,0.004277694970369339,0,0.04842272028326988,0,0.0010980938095599413,0,0.1323883980512619,1,0.994648277759552,1,0.6440348625183105,0,0.49681806564331055,0,0.024970106780529022,0,0.005765959620475769
CC(O)C(=O)O,0.0,NaN,NaN,NaN,0.0,-0.49,57.53,1.05,-4.1,2,2,90.031694052,1,Train,NaN,Train,NaN,NaN,0,0.17879129946231842,0,0.17519226670265198,1,0.8026435971260071,0,0.03382357582449913,0,0.013094210997223854,0,0.08298590779304504,0,0.11177284270524979,0,0.40575507283210754,0,0.016009829938411713,0,0.0178081002086401
CC(O)CC1NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC(=O)C(C)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2,0.0,NaN,NaN,NaN,NaN,-2.53,296.69,-2.45,-3.83,11,10,758.305760672,3,Test,NaN,NaN,NaN,NaN,0,0.49720463156700134,0,0.012158040888607502,0,0.003654227592051029,0,0.0008935766527429223,0,0.030327238142490387,1,0.9056081175804138,1,0.7027382254600525,0,0.007394091691821814,0,0.000285325018921867,0,0.006172161549329758
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.0,NaN,NaN,0.0,0.0,2.1,83.65,-1.4,0.29,3,2,270.103813436,5,Train,NaN,Test,Train,NaN,1,0.7356493473052979,0,0.23204092681407928,0,0.08916458487510681,0,0.22250451147556305,0,0.022744689136743546,1,0.8612610697746277,0,0.15981097519397736,0,0.11824725568294525,0,0.07300538569688797,0,0.010073159821331501
C[C@]12CC[C@@H]3c4ccc(O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0,1.0,NaN,NaN,NaN,0.66,136.68,0.35,-2.48,7,5,448.209717984,3,Test,NaN,NaN,NaN,Test,1,0.9894729256629944,0,0.05149608105421066,0,0.006743584293872118,0,0.023647978901863098,0,0.02549133636057377,1,0.9924535155296326,1,0.8138957023620605,0,0.0012260631192475557,0,0.005918804556131363,0,0.001224627485498786
CCCCC[C@H](O)C=CC1=C(CCCCCCC(=O)O)C(=O)CC1,0.0,1.0,NaN,NaN,NaN,4.59,74.6,-1.67,1.36,3,2,336.23005950399994,13,Test,NaN,NaN,NaN,Train,1,0.9984633922576904,1,0.8207921385765076,1,0.9446029663085938,0,0.11021291464567184,0,0.01749325729906559,1,0.9755978584289551,0,0.19461645185947418,1,0.5132035613059998,0,0.001911671133711934,0,0.2976277470588684
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,1.0,1.0,NaN,1.0,0.0,-1.61,134.99,-1.93,-1.73,8,4,255.096753896,5,Test,NaN,Test,Train,Train,1,0.9380489587783813,0,0.0070626381784677505,1,0.9816085696220398,0,0.07206381857395172,1,0.9307307004928589,1,0.9667530655860901,0,0.3479619026184082,1,0.9762213826179504,0,0.01540947426110506,1,0.9913591146469116
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,1.0,1.0,NaN,1.0,NaN,-1.37,114.76,-2.17,-1.46,7,3,225.086189212,4,Train,NaN,NaN,Train,Train,1,0.9314686059951782,0,0.014512905851006508,1,0.9722397327423096,0,0.09336031228303909,1,0.9890878200531006,1,0.9436087012290955,0,0.4651099741458893,1,0.9943066239356995,0,0.008503500372171402,1,0.9701074957847595
N=C(N)NCCCCN,1.0,NaN,NaN,NaN,NaN,-1.23,87.92,0.89,-5.38,2,4,130.12184644799999,4,Train,NaN,NaN,NaN,NaN,0,0.1515403389930725,0,0.014250410720705986,1,0.956108033657074,0,0.002785558346658945,1,0.9558611512184143,0,0.375203400850296,0,0.4739854633808136,1,0.9629182815551758,0,0.03162837773561478,1,0.9931532144546509
C[n+]1cccc(C(N)=O)c1,1.0,NaN,NaN,NaN,NaN,-3.45,46.97,-0.74,-3.01,1,1,137.07093932809,1,Test,NaN,NaN,NaN,NaN,0,0.0688234493136406,0,0.08275876939296722,1,0.7522203326225281,0,0.006670214235782623,0,0.01565937139093876,0,0.15862005949020386,1,0.7233103513717651,1,0.9441113471984863,0,0.0329921692609787,0,0.2885705530643463
CN=C(NC#N)NCCSCc1c(C)[nH]cn1,1.0,1.0,NaN,NaN,NaN,0.91,114.19,-1.62,0.37,4,3,252.115715512,5,Train,NaN,NaN,NaN,Test,0,0.4128721356391907,0,0.011078160256147385,0,0.09542490541934967,0,0.10811354964971542,1,0.9589632749557495,0,0.48764196038246155,1,0.5326759815216064,0,0.16507147252559662,0,0.01204687636345625,1,0.9626414775848389
CC(=O)OCC[N+](C)(C)C,1.0,NaN,NaN,NaN,0.0,-3.37,26.3,-0.22,-3.5,2,0,146.11755517209,3,Test,NaN,Test,NaN,NaN,0,0.12128923833370209,0,0.12821811437606812,1,0.8827996850013733,0,0.24642029404640198,0,0.03651561215519905,0,0.048022132366895676,1,0.6670114994049072,1,0.9405062198638916,0,0.47996756434440613,0,0.310972660779953
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1.0,NaN,NaN,1.0,NaN,4.37,3.24,-2.77,3.66,1,0,243.1986998,2,Train,NaN,NaN,Train,NaN,1,0.7521757483482361,1,0.9936701059341431,1,0.9994819760322571,0,0.186470165848732,1,0.8744666576385498,0,0.20260995626449585,1,0.9964388608932495,1,0.9980134963989258,1,0.9656649827957153,1,0.8842489719390869
CN(C)CC1CCCCC1(O)c1cccc(O)c1,1.0,NaN,NaN,NaN,NaN,2.27,43.7,0.41,0.06,3,2,249.172878976,3,Train,NaN,NaN,NaN,NaN,0,0.034438520669937134,1,0.7018118500709534,1,0.9923762679100037,1,0.6861710548400879,1,0.8888440728187561,1,0.5754730105400085,1,0.7307679653167725,1,0.9850346446037292,1,0.6369591355323792,1,0.9378064870834351
Clc1cccc(Cl)c1NC1=NCCN1,1.0,NaN,NaN,NaN,1.0,2.05,36.42,-3.07,1.03,3,2,229.01735264799999,1,Train,NaN,Train,NaN,NaN,1,0.7480586767196655,1,0.9892007112503052,1,0.9934207797050476,1,0.8063329458236694,1,0.8909627199172974,0,0.3992619216442108,1,0.9921727180480957,1,0.9481030106544495,1,0.8227150440216064,1,0.9117386937141418
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,1.0,NaN,NaN,1.0,NaN,2.33,90.71,-4.07,1.68,5,2,255.007850584,1,Test,NaN,NaN,Test,NaN,1,0.798183023929596,1,0.7164379358291626,1,0.6021849513053894,1,0.7869189381599426,0,0.00012999499449506402,1,0.8889228701591492,1,0.9671516418457031,1,0.7285317778587341,1,0.9257939457893372,1,0.786208987236023
N=C(N)N1CCc2ccccc2C1,1.0,NaN,NaN,NaN,0.0,1.05,53.11000000000001,-1.04,-1.13,1,2,175.110947416,0,Test,NaN,Train,NaN,NaN,1,0.9455848932266235,0,0.025199057534337044,1,0.9665418267250061,0,0.06574973464012146,0,0.16903254389762878,1,0.9348193407058716,1,0.9982842803001404,1,0.9930282235145569,0,0.1047043725848198,0,0.17419540882110596
COc1ccc2cc3-c4cc5c(cc4CC[n+]3cc2c1OC)OCO5,1.0,NaN,NaN,NaN,0.0,-1.33,40.8,-4.42,-1.22,4,0,336.1230344760898,2,Test,NaN,Train,NaN,NaN,1,0.7234846353530884,0,0.031950343400239944,0,0.28047338128089905,0,0.03358572721481323,1,0.5534234642982483,0,0.019305631518363953,1,0.9995822310447693,1,0.8587057590484619,0,0.006248263642191887,0,0.12266328185796738
CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,1.0,NaN,NaN,NaN,0.0,2.6,59.75,-3.71,2.34,4,0,327.006513192,4,Train,NaN,Train,NaN,NaN,0,0.09076415002346039,1,0.9995136260986328,1,0.9995866417884827,0,0.09803344309329987,1,0.8217162489891052,0,0.15086738765239716,0,0.40397730469703674,1,0.9969870448112488,0,0.039512693881988525,1,0.9280707836151123
NCCCCNCCCN,1.0,NaN,NaN,NaN,NaN,-1.15,64.07,0.84,-5.91,3,3,145.15789760799998,7,Train,NaN,NaN,NaN,NaN,0,0.061642665416002274,1,0.5265864729881287,0,0.31461283564567566,0,0.015383828431367874,1,0.9320231080055237,0,0.0792546272277832,1,0.5171543955802917,1,0.9756274819374084,0,0.05184828117489815,1,0.9742881059646606
CNC[C@H](O)c1ccc(O)c(O)c1,1.0,NaN,NaN,NaN,NaN,-0.76,72.72,0.74,-2.56,4,4,183.08954327599997,3,Test,NaN,NaN,NaN,NaN,0,0.017031054943799973,0,0.0210889745503664,0,0.003977537155151367,0,0.005341892596334219,0,0.25220388174057007,0,0.0437849760055542,1,0.5245482325553894,0,0.05430763214826584,0,0.06831273436546326,1,0.9241504669189453
CCCCNC(=N)NC(=N)N,1.0,NaN,NaN,NaN,NaN,-0.93,97.78,-1.03,-3.02,2,5,157.13274547999995,3,Test,NaN,NaN,NaN,NaN,0,0.19756193459033966,0,0.001297673094086349,0,0.25687333941459656,0,0.006475397385656834,0,0.005388026591390371,1,0.6438403129577637,0,0.04911692440509796,1,0.7162498235702515,0,0.05654807388782501,1,0.7346567511558533
Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1,1.0,0.0,NaN,NaN,0.0,-2.25,130.83,-1.12,-2.18,8,4,243.08552051599997,2,Train,NaN,Train,NaN,Test,1,0.6011686325073242,0,0.015607343055307865,1,0.9141262769699097,0,0.004404234234243631,1,0.7676038146018982,0,0.02863924764096737,0,0.13067080080509186,1,0.7077730298042297,0,0.009169189259409904,1,0.9494797587394714
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1.0,NaN,NaN,NaN,NaN,-0.01,119.31,-1.43,0.0,8,3,285.06286692399993,2,Test,NaN,NaN,NaN,NaN,1,0.9569881558418274,0,0.00604490889236331,1,0.9864851236343384,0,0.00374769140034914,0,0.16068106889724731,0,0.46099767088890076,0,0.022227007895708084,1,0.8587960600852966,0,0.0023611383512616158,0,0.05487978458404541
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,1.0,0.0,NaN,NaN,0.0,1.52,65.2,-0.4,-0.56,3,2,295.135447912,6,Train,NaN,Test,NaN,Train,0,0.11217380315065384,1,0.887281596660614,0,0.4620491564273834,0,0.4127216041088104,1,0.8042645454406738,0,0.2056674361228943,1,0.9459859728813171,1,0.9962478280067444,0,0.008652922697365284,1,0.9141959547996521
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,1.0,NaN,NaN,NaN,NaN,1.14,72.72,0.62,-1.52,4,4,239.152143532,4,Test,NaN,NaN,NaN,NaN,0,0.23712699115276337,0,0.03421082720160484,0,0.05607746168971062,0,0.001566325663588941,1,0.9538876414299011,1,0.575385332107544,1,0.828180730342865,0,0.2335262894630432,0,0.02391311340034008,1,0.7397453784942627
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1.0,1.0,NaN,NaN,0.0,-0.01,83.33,-1.15,-0.05,8,2,331.1136669120001,10,Train,NaN,Train,NaN,Train,1,0.9798951745033264,0,0.05040295422077179,1,0.846908450126648,0,0.004099837504327297,1,0.9772719144821167,1,0.9368763566017151,0,0.080771803855896,0,0.1890692412853241,0,0.005427849479019642,1,0.9421353340148926
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,1.0,0.0,NaN,NaN,0.0,0.55,72.72,0.65,-1.61,4,4,225.136493468,3,Train,NaN,Train,NaN,Test,0,0.343391478061676,0,0.03231346979737282,0,0.2437097281217575,0,0.0009152330458164215,1,0.975468099117279,1,0.6408218741416931,1,0.5754607915878296,0,0.3041146993637085,0,0.0065466356463730335,1,0.9655081629753113
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1.0,NaN,NaN,NaN,NaN,4.22,55.25,-3.82,3.9,5,1,403.14851113199995,6,Train,NaN,NaN,NaN,NaN,0,0.19525612890720367,1,0.9939190149307251,1,0.9994503855705261,1,0.5897144675254822,1,0.8705641627311707,0,0.1894674450159073,1,0.9878305792808533,1,0.9995930790901184,1,0.966033935546875,1,0.8404819369316101
CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1,1.0,NaN,NaN,0.0,NaN,0.29,84.58,0.57,-1.85,4,3,266.163042564,8,Train,NaN,NaN,Train,NaN,0,0.10699749737977982,0,0.0367031954228878,0,0.06496600806713104,0,0.029879629611968994,1,0.9698938727378845,0,0.16573327779769897,0,0.03946163132786751,0,0.15846893191337585,0,0.004967889282852411,1,0.965894341468811
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1.0,NaN,NaN,0.0,0.0,1.16,129.62,-3.14,1.16,7,3,253.107593352,1,Train,NaN,Train,Train,NaN,0,0.1487468034029007,0,0.17398153245449066,0,0.02302352525293827,0,0.00573874544352293,1,0.919427752494812,0,0.15217843651771545,1,0.9543763995170593,0,0.16420447826385498,0,0.030877279117703438,1,0.9299704432487488
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.0,NaN,NaN,NaN,0.0,1.3,92.95,0.52,-0.45,5,5,303.147058152,6,Train,NaN,Test,NaN,NaN,0,0.3070945143699646,1,0.5775573253631592,0,0.03462708741426468,0,0.002068077214062214,1,0.9850245714187622,1,0.5227480530738831,0,0.2846803069114685,0,0.11261413246393204,0,0.009842478670179844,1,0.9872867465019226
c1cnc2cc3c(cc2n1)[C@H]1CNC[C@@H]3C1,1.0,NaN,NaN,NaN,NaN,2.44,37.81,-0.45,-0.74,3,1,211.110947416,0,Train,NaN,NaN,NaN,NaN,0,0.06446347385644913,0,0.16579373180866241,1,0.8034902811050415,0,0.0880562961101532,1,0.9486574530601501,0,0.4249442219734192,1,0.9935199618339539,1,0.9751933217048645,0,0.08371596783399582,1,0.9749844074249268
CC(C)NC[C@@H](O)COc1ccc(CC(N)=O)cc1,1.0,NaN,NaN,NaN,NaN,0.29,84.58,0.57,-1.85,4,3,266.163042564,8,Train,NaN,NaN,NaN,NaN,0,0.10699749737977982,0,0.0367031954228878,0,0.06496600806713104,0,0.029879629611968994,1,0.9698938727378845,0,0.1937025636434555,0,0.03946163132786751,0,0.17511093616485596,0,0.011073428206145763,1,0.9842847585678101
CC(C)[N+]1(C)[C@@H]2CC[C@@H]1CC(OC(=O)C(CO)c1ccccc1)C2,1.0,NaN,NaN,NaN,NaN,-1.41,46.53,-2.35,-1.62,3,1,332.22202024009,5,Train,NaN,NaN,NaN,NaN,1,0.845274806022644,0,0.06214113533496857,0,0.06062062084674835,0,0.005813057534396648,1,0.9841113090515137,0,0.25652042031288147,1,0.910315752029419,1,0.773623526096344,0,0.024174556136131287,1,0.9553776979446411
N=C(NCc1ccccc1)NC(=O)c1nc(Cl)c(N)nc1N,1.0,NaN,NaN,NaN,NaN,0.74,142.8,-3.08,1.8,6,5,319.0948357480001,3,Test,NaN,NaN,NaN,NaN,0,0.30330783128738403,0,0.019181953743100166,0,0.08779578655958176,0,0.1635565459728241,1,0.9651899933815002,0,0.3760850131511688,0,0.3096183240413666,1,0.8134981989860535,0,0.011724482290446758,0,0.013484777882695198
C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,1.0,NaN,NaN,0.0,NaN,-1.17,46.53,-2.81,-0.43,3,1,352.19072011209,4,Test,NaN,NaN,Train,NaN,1,0.9571639895439148,0,0.03588908538222313,0,0.03698747977614403,0,0.0023874931503087282,0,0.4988705515861511,0,0.41935595870018005,1,0.9909847974777222,0,0.2051098346710205,0,0.058606650680303574,0,0.22890441119670868
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,1.0,NaN,NaN,NaN,NaN,1.63,90.82,0.06,-0.09,5,4,344.17360724800005,9,Train,NaN,NaN,NaN,NaN,1,0.9396847486495972,1,0.7913997769355774,0,0.23230284452438354,0,0.010741514153778553,1,0.986909806728363,0,0.2244013249874115,1,0.9001392126083374,1,0.7905721664428711,0,0.027255889028310776,1,0.9773744940757751
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,1.0,NaN,NaN,0.0,1.0,-1.36,46.53,-1.92,-0.77,3,1,318.20637017609,4,Train,NaN,Test,Train,NaN,1,0.8993901014328003,0,0.018570726737380028,0,0.020743675529956818,0,0.03593720495700836,1,0.960342288017273,1,0.569825291633606,1,0.990014910697937,0,0.11862912774085999,0,0.013272494077682495,1,0.9631686806678772
CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3c1ccc(=O)[nH]3)C2,1.0,NaN,NaN,NaN,NaN,3.44,81.59,-1.93,2.05,4,4,392.20999275599996,6,Train,NaN,NaN,NaN,NaN,1,0.5989637970924377,1,0.9917848110198975,1,0.9766676425933838,0,0.14775919914245605,1,0.9371364116668701,1,0.990514874458313,1,0.8093771934509277,0,0.07619086652994156,0,0.018848789855837822,1,0.9613571166992188
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1.0,NaN,NaN,NaN,0.0,-0.44,46.53,-2.67,-0.62,3,1,348.25332036809,8,Test,NaN,Train,NaN,NaN,1,0.9053568840026855,0,0.33272916078567505,0,0.17011584341526031,0,0.00027481731376610696,1,0.6730359792709351,1,0.6409915089607239,1,0.8669182658195496,1,0.6893109679222107,0,0.040255624800920486,0,0.05058768019080162
CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2c1ccc(=O)[nH]2,1.0,NaN,NaN,NaN,NaN,1.13,81.59,0.1,-0.82,4,4,290.163042564,5,Train,NaN,NaN,NaN,NaN,1,0.653928279876709,0,0.0021836773958057165,0,0.24736487865447998,0,0.04737801104784012,1,0.9831169843673706,1,0.868297278881073,0,0.46263188123703003,0,0.3644610047340393,0,0.06533125787973404,1,0.967398464679718
CC(O)(CNC1CC1)COc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1,1.0,NaN,NaN,NaN,NaN,1.9,167.94,-2.2,1.02,6,5,404.151826248,9,Train,NaN,NaN,NaN,NaN,1,0.7517485022544861,0,0.45896750688552856,0,0.14238037168979645,0,0.005151921417564154,1,0.9961825013160706,1,0.782936155796051,0,0.29302018880844116,1,0.8078852891921997,0,0.009451857767999172,1,0.9987670183181763
CNc1nccc(-c2cc3cc(C(=O)NC(CN(c4ccccc4)c4ccccn4)C(=O)O)ccc3[nH]2)n1,1.0,NaN,NaN,NaN,NaN,2.76,136.13,-3.29,-0.34,7,4,507.20188766000007,9,Train,NaN,NaN,NaN,NaN,0,0.480776846408844,0,0.06074262410402298,0,0.03095237910747528,0,0.0005540818092413247,1,0.8362215161323547,1,0.929597020149231,0,0.13501262664794922,0,0.27407416701316833,0,0.0012816430535167456,1,0.9193705320358276
NC(=O)Nc1c(C(N)=O)sc(-c2ccccc2O)c1,1.0,NaN,NaN,NaN,NaN,1.55,146.68,-2.36,1.39,4,4,277.05211221200005,3,Train,NaN,NaN,NaN,NaN,0,0.2138734608888626,0,0.04388260468840599,1,0.6429305672645569,1,0.5583059191703796,1,0.9816855192184448,1,0.5293322801589966,0,0.022542713209986687,0,0.2510794699192047,0,0.06532910466194153,1,0.9920572638511658
COC(=O)[C@@H]1CC(Oc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)CN1,1.0,NaN,NaN,NaN,NaN,1.68,174.01,-3.05,1.47,7,4,404.11544074,6,Train,NaN,NaN,NaN,NaN,1,0.5698359608650208,1,0.8981117606163025,0,0.09898228198289871,0,0.003231158945709467,1,0.9936710596084595,1,0.899823784828186,0,0.48871293663978577,1,0.77239990234375,0,0.006891899276524782,1,0.9875746369361877
CCOC(=O)Nc1nc(C(N)=O)c(NC(N)=O)s1,1.0,NaN,NaN,NaN,NaN,-0.51,177.67,-1.7,-0.56,6,4,273.053174832,4,Train,NaN,NaN,NaN,NaN,1,0.7106062173843384,0,0.0012993835844099522,1,0.9683409333229065,0,0.0011848214780911803,1,0.9854478240013123,0,0.03556450828909874,0,0.06211144104599953,1,0.8132439255714417,0,0.002556189429014921,1,0.9869497418403625
COCCN1CC[C@H](Oc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)C1,1.0,NaN,NaN,NaN,NaN,1.91,148.15,-2.4,1.05,6,3,404.151826248,8,Train,NaN,NaN,NaN,NaN,1,0.9689152836799622,1,0.611609697341919,0,0.07807363569736481,0,0.2103838473558426,1,0.9840404391288757,1,0.987459659576416,1,0.8319684267044067,1,0.9917842149734497,0,0.31842800974845886,1,0.9353718161582947
NC(=O)Nc1c(C(N)=O)cc(-c2ccccc2O[C@@H]2CN[C@H](CF)C2)s1,1.0,NaN,NaN,NaN,NaN,1.82,147.71,-2.42,0.67,5,4,378.116189688,6,Test,NaN,NaN,NaN,NaN,1,0.8743814826011658,0,0.15882354974746704,0,0.08667180687189102,0,0.3103126287460327,1,0.9989223480224609,1,0.8716891407966614,0,0.341814786195755,1,0.9876120686531067,0,0.012029188685119152,1,0.9997472167015076
COCCN1CC[C@@H](Oc2ccccc2-c2cc(C(N)=O)c(NC(N)=O)s2)C1,1.0,NaN,NaN,NaN,NaN,1.91,148.15,-2.4,1.05,6,3,404.151826248,8,Test,NaN,NaN,NaN,NaN,1,0.9689152836799622,1,0.611609697341919,0,0.07807363569736481,0,0.2103838473558426,1,0.9840404391288757,1,0.957514762878418,1,0.767253041267395,1,0.995922327041626,0,0.3667494058609009,1,0.9331659078598022
